"ID","pred"
10007,0.492
10008,0.5
10009,0.476
10010,0.432
10011,0.398
10012,0.484
10013,0.482
10014,0.448
10015,0.34
10016,0.572
10017,0.442
10018,0.432
10019,0.684
10020,0.554
10021,0.444
10022,0.544
10023,0.472
10024,0.348
10025,0.586
10026,0.404
10027,0.48
10028,0.49
10029,0.592
10030,0.402
10031,0.298
10032,0.328
10033,0.412
10034,0.41
10035,0.43
10036,0.778
10037,0.52
10038,0.55
10039,0.476
10040,0.418
10041,0.476
10042,0.376
10043,0.392
10044,0.46
10045,0.536
10046,0.284
10047,0.488
10048,0.396
10049,0.466
10050,0.558
10051,0.36
10052,0.464
10053,0.19
10054,0.552
10055,0.31
10056,0.54
10057,0.498
10058,0.17
10059,0.368
10060,0.504
10061,0.448
10062,0.498
10063,0.462
10064,0.608
10065,0.336
10066,0.39
10067,0.438
10068,0.524
10069,0.538
10070,0.456
10071,0.412
10072,0.468
10073,0.382
10074,0.378
10075,0.316
10076,0.538
10077,0.49
10078,0.4
10079,0.452
10080,0.656
10081,0.452
10082,0.38
10083,0.514
10084,0.392
10085,0.588
10086,0.448
10087,0.378
10088,0.354
10089,0.572
10090,0.392
10091,0.456
10092,0.566
10093,0.402
10094,0.404
10095,0.64
10096,0.444
10097,0.306
10098,0.428
10099,0.426
10100,0.456
10101,0.412
10102,0.344
10103,0.344
10104,0.318
10105,0.51
10106,0.63
10107,0.44
10108,0.376
10109,0.468
10110,0.588
10111,0.554
10112,0.492
10113,0.502
10114,0.492
10115,0.388
10116,0.416
10117,0.32
10118,0.342
10119,0.23
10120,0.516
10121,0.38
10122,0.384
10123,0.424
10124,0.61
10125,0.402
10126,0.316
10127,0.444
10128,0.328
10129,0.476
10130,0.564
10131,0.582
10132,0.448
10133,0.474
10134,0.276
10135,0.486
10136,0.586
10137,0.324
10138,0.45
10139,0.452
10140,0.39
10141,0.558
10142,0.324
10143,0.6
10144,0.448
10145,0.35
10146,0.462
10147,0.368
10148,0.362
10149,0.4
10150,0.436
10151,0.618
10152,0.506
10153,0.476
10154,0.646
10155,0.416
10156,0.592
10157,0.482
10158,0.636
10159,0.564
10160,0.426
10161,0.552
10162,0.378
10163,0.454
10164,0.394
10165,0.44
10166,0.544
10167,0.358
10168,0.442
10169,0.372
10170,0.536
10171,0.352
10172,0.446
10173,0.622
10174,0.264
10175,0.338
10176,0.334
10177,0.446
10178,0.424
10179,0.594
10180,0.47
10181,0.514
10182,0.358
10183,0.432
10184,0.576
10185,0.468
10186,0.518
10187,0.53
10188,0.67
10189,0.678
10190,0.61
10191,0.286
10192,0.376
10193,0.57
10194,0.63
10195,0.622
10196,0.446
10197,0.382
10198,0.634
10199,0.528
10200,0.508
10201,0.54
10202,0.388
10203,0.392
10204,0.51
10205,0.584
10206,0.508
10207,0.64
10208,0.728
10209,0.554
10210,0.7
10211,0.646
10212,0.244
10213,0.468
10214,0.51
10215,0.412
10216,0.532
10217,0.506
10218,0.47
10219,0.564
10220,0.518
10221,0.394
10222,0.562
10223,0.494
10224,0.534
10225,0.64
10226,0.558
10227,0.462
10228,0.42
10229,0.652
10230,0.324
10231,0.438
10232,0.342
10233,0.396
10234,0.286
10235,0.47
10236,0.458
10237,0.484
10238,0.182
10239,0.52
10240,0.364
10241,0.38
10242,0.538
10243,0.476
10244,0.37
10245,0.574
10246,0.468
10247,0.458
10248,0.442
10249,0.492
10250,0.402
10251,0.426
10252,0.446
10253,0.376
10254,0.426
10255,0.436
10256,0.502
10257,0.446
10258,0.476
10259,0.474
10260,0.408
10261,0.586
10262,0.288
10263,0.53
10264,0.5
10265,0.364
10266,0.546
10267,0.472
10268,0.5
10269,0.408
10270,0.428
10271,0.414
10272,0.502
10273,0.522
10274,0.424
10275,0.352
10276,0.388
10277,0.546
10278,0.478
10279,0.57
10280,0.41
10281,0.594
10282,0.492
10283,0.53
10284,0.418
10285,0.344
10286,0.54
10287,0.342
10288,0.486
10289,0.55
10290,0.464
10291,0.546
10292,0.378
10293,0.356
10294,0.478
10295,0.446
10296,0.552
10297,0.512
10298,0.38
10299,0.566
10300,0.416
10301,0.342
10302,0.414
10303,0.32
10304,0.462
10305,0.424
10306,0.516
10307,0.276
10308,0.356
10309,0.52
10310,0.446
10311,0.412
10312,0.238
10313,0.5
10314,0.406
10315,0.34
10316,0.368
10317,0.45
10318,0.652
10319,0.428
10320,0.536
10321,0.524
10322,0.404
10323,0.41
10324,0.542
10325,0.356
10326,0.564
10327,0.254
10328,0.27
10329,0.334
10330,0.338
10331,0.372
10332,0.442
10333,0.284
10334,0.396
10335,0.452
10336,0.394
10337,0.396
10338,0.538
10339,0.596
10340,0.406
10341,0.444
10342,0.418
10343,0.394
10344,0.482
10345,0.384
10346,0.596
10347,0.454
10348,0.62
10349,0.382
10350,0.37
10351,0.55
10352,0.388
10353,0.358
10354,0.452
10355,0.454
10356,0.372
10357,0.68
10358,0.368
10359,0.462
10360,0.354
10361,0.55
10362,0.424
10363,0.59
10364,0.334
10365,0.444
10366,0.488
10367,0.384
10368,0.59
10369,0.352
10370,0.392
10371,0.538
10372,0.364
10373,0.54
10374,0.246
10375,0.358
10376,0.514
10377,0.456
10378,0.514
10379,0.342
10380,0.376
10381,0.408
10382,0.46
10383,0.57
10384,0.474
10385,0.52
10386,0.45
10387,0.346
10388,0.332
10389,0.586
10390,0.356
10391,0.356
10392,0.348
10393,0.458
10394,0.456
10395,0.45
10396,0.348
10397,0.412
10398,0.592
10399,0.348
10400,0.34
10401,0.542
10402,0.398
10403,0.382
10404,0.428
10405,0.648
10406,0.404
10407,0.464
10408,0.466
10409,0.414
10410,0.51
10411,0.53
10412,0.332
10413,0.282
10414,0.588
10415,0.51
10416,0.452
10417,0.4
10418,0.722
10419,0.66
10420,0.448
10421,0.404
10422,0.462
10423,0.588
10424,0.496
10425,0.614
10426,0.472
10427,0.446
10428,0.512
10429,0.464
10430,0.418
10431,0.382
10432,0.47
10433,0.482
10434,0.302
10435,0.386
10436,0.354
10437,0.518
10438,0.242
10439,0.246
10440,0.476
10441,0.408
10442,0.514
10443,0.396
10444,0.562
10445,0.344
10446,0.496
10447,0.44
10448,0.486
10449,0.348
10450,0.614
10451,0.498
10452,0.574
10453,0.516
10454,0.606
10455,0.458
10456,0.662
10457,0.682
10458,0.506
10459,0.598
10460,0.618
10461,0.538
10462,0.542
10463,0.482
10464,0.454
10465,0.748
10466,0.54
10467,0.442
10468,0.584
10469,0.532
10470,0.696
10471,0.632
10472,0.572
10473,0.558
10474,0.55
10475,0.644
10476,0.606
10477,0.498
10478,0.648
10479,0.628
10480,0.58
10481,0.446
10482,0.556
10483,0.588
10484,0.59
10485,0.71
10486,0.56
10487,0.71
10488,0.582
10489,0.51
10490,0.482
10491,0.45
10492,0.356
10493,0.244
10494,0.462
10495,0.262
10496,0.49
10497,0.318
10498,0.358
10499,0.62
10500,0.564
10501,0.444
10502,0.374
10503,0.552
10504,0.432
10505,0.618
10506,0.444
10507,0.458
10508,0.49
10509,0.434
10510,0.38
10511,0.502
10512,0.396
10513,0.28
10514,0.442
10515,0.306
10516,0.496
10517,0.468
10518,0.682
10519,0.496
10520,0.406
10521,0.386
10522,0.458
10523,0.494
10524,0.508
10525,0.464
10526,0.294
10527,0.334
10528,0.446
10529,0.46
10530,0.146
10531,0.426
10532,0.478
10533,0.448
10534,0.406
10535,0.538
10536,0.56
10537,0.388
10538,0.428
10539,0.442
10540,0.4
10541,0.436
10542,0.33
10543,0.466
10544,0.418
10545,0.488
10546,0.502
10547,0.47
10548,0.55
10549,0.504
10550,0.522
10551,0.442
10552,0.582
10553,0.488
10554,0.586
10555,0.566
10556,0.482
10557,0.502
10558,0.574
10559,0.47
10560,0.36
10561,0.478
10562,0.3
10563,0.456
10564,0.438
10565,0.48
10566,0.396
10567,0.272
10568,0.44
10569,0.376
10570,0.424
10571,0.44
10572,0.268
10573,0.27
10574,0.234
10575,0.214
10576,0.286
10577,0.426
10578,0.276
10579,0.4
10580,0.37
10581,0.498
10582,0.614
10583,0.582
10584,0.428
10585,0.522
10586,0.44
10587,0.456
10588,0.474
10589,0.332
10590,0.436
10591,0.536
10592,0.376
10593,0.4
10594,0.312
10595,0.248
10596,0.41
10597,0.542
10598,0.37
10599,0.342
10600,0.37
10601,0.432
10602,0.532
10603,0.318
10604,0.4
10605,0.326
10606,0.508
10607,0.408
10608,0.532
10609,0.394
10610,0.516
10611,0.488
10612,0.452
10613,0.66
10614,0.48
10615,0.344
10616,0.368
10617,0.436
10618,0.408
10619,0.502
10620,0.492
10621,0.52
10622,0.426
10623,0.382
10624,0.664
10625,0.582
10626,0.348
10627,0.438
10628,0.358
10629,0.542
10630,0.418
10631,0.224
10632,0.394
10633,0.286
10634,0.372
10635,0.424
10636,0.338
10637,0.628
10638,0.632
10639,0.438
10640,0.408
10641,0.34
10642,0.328
10643,0.482
10644,0.502
10645,0.456
10646,0.376
10647,0.364
10648,0.322
10649,0.272
10650,0.45
10651,0.554
10652,0.32
10653,0.482
10654,0.404
10655,0.406
10656,0.502
10657,0.64
10658,0.514
10659,0.46
10660,0.474
10661,0.454
10662,0.412
10663,0.436
10664,0.468
10665,0.468
10666,0.46
10667,0.486
10668,0.35
10669,0.388
10670,0.524
10671,0.41
10672,0.568
10673,0.526
10674,0.48
10675,0.434
10676,0.418
10677,0.382
10678,0.42
10679,0.434
10680,0.436
10681,0.476
10682,0.426
10683,0.55
10684,0.406
10685,0.336
10686,0.458
10687,0.528
10688,0.462
10689,0.438
10690,0.478
10691,0.512
10692,0.376
10693,0.498
10694,0.444
10695,0.448
10696,0.416
10697,0.458
10698,0.444
10699,0.462
10700,0.596
10701,0.68
10702,0.616
10703,0.398
10704,0.484
10705,0.636
10706,0.458
10707,0.52
10708,0.64
10709,0.348
10710,0.474
10711,0.69
10712,0.526
10713,0.272
10714,0.642
10715,0.448
10716,0.576
10717,0.704
10718,0.596
10719,0.504
10720,0.684
10721,0.48
10722,0.598
10723,0.764
10724,0.664
10725,0.65
10726,0.56
10727,0.606
10728,0.688
10729,0.478
10730,0.432
10731,0.612
10732,0.448
10733,0.492
10734,0.704
10735,0.454
10736,0.518
10737,0.43
10738,0.64
10739,0.63
10740,0.562
10741,0.802
10742,0.586
10743,0.614
10744,0.578
10745,0.68
10746,0.608
10747,0.712
10748,0.54
10749,0.304
10750,0.806
10751,0.658
10752,0.516
10753,0.652
10754,0.558
10755,0.402
10756,0.412
10757,0.758
10758,0.556
10759,0.552
10760,0.33
10761,0.6
10762,0.494
10763,0.346
10764,0.576
10765,0.638
10766,0.626
10767,0.46
10768,0.716
10769,0.448
10770,0.596
10771,0.646
10772,0.536
10773,0.636
10774,0.668
10775,0.63
10776,0.724
10777,0.624
10778,0.48
10779,0.374
10780,0.524
10781,0.686
10782,0.67
10783,0.724
10784,0.45
10785,0.808
10786,0.634
10787,0.566
10788,0.972
10789,0.498
10790,0.77
10791,0.56
10792,0.472
10793,0.686
10794,0.528
10795,0.382
10796,0.43
10797,0.682
10798,0.58
10799,0.408
10800,0.564
10801,0.378
10802,0.438
10803,0.51
10804,0.454
10805,0.344
10806,0.268
10807,0.552
10808,0.506
10809,0.574
10810,0.558
10811,0.508
10812,0.464
10813,0.374
10814,0.592
10815,0.416
10816,0.476
10817,0.476
10818,0.41
10819,0.602
10820,0.44
10821,0.416
10822,0.422
10823,0.5
10824,0.362
10825,0.54
10826,0.554
10827,0.388
10828,0.454
10829,0.456
10830,0.496
10831,0.38
10832,0.528
10833,0.458
10834,0.494
10835,0.426
10836,0.444
10837,0.538
10838,0.346
10839,0.37
10840,0.538
10841,0.27
10842,0.382
10843,0.29
10844,0.366
10845,0.534
10846,0.492
10847,0.344
10848,0.456
10849,0.376
10850,0.436
10851,0.474
10852,0.404
10853,0.462
10854,0.526
10855,0.456
10856,0.348
10857,0.38
10858,0.502
10859,0.384
10860,0.598
10861,0.538
10862,0.346
10863,0.524
10864,0.478
10865,0.646
10866,0.374
10867,0.394
10868,0.482
10869,0.4
10870,0.63
10871,0.236
10872,0.44
10873,0.518
10874,0.272
10875,0.308
10876,0.524
10877,0.348
10878,0.414
10879,0.4
10880,0.43
10881,0.47
10882,0.378
10883,0.572
10884,0.45
10885,0.62
10886,0.526
10887,0.376
10888,0.38
10889,0.432
10890,0.406
10891,0.674
10892,0.356
10893,0.366
10894,0.548
10895,0.682
10896,0.458
10897,0.304
10898,0.468
10899,0.4
10900,0.608
10901,0.48
10902,0.362
10903,0.548
10904,0.562
10905,0.476
10906,0.532
10907,0.512
10908,0.576
10909,0.428
10910,0.43
10911,0.514
10912,0.342
10913,0.57
10914,0.22
10915,0.482
10916,0.282
10917,0.496
10918,0.57
10919,0.632
10920,0.654
10921,0.5
10922,0.404
10923,0.572
10924,0.658
10925,0.666
10926,0.418
10927,0.702
10928,0.722
10929,0.608
10930,0.504
10931,0.638
10932,0.33
10933,0.452
10934,0.628
10935,0.384
10936,0.53
10937,0.386
10938,0.486
10939,0.568
10940,0.484
10941,0.758
10942,0.602
10943,0.65
10944,0.316
10945,0.37
10946,0.536
10947,0.328
10948,0.526
10949,0.36
10950,0.874
10951,0.546
10952,0.534
10953,0.592
10954,0.556
10955,0.394
10956,0.354
10957,0.598
10958,0.466
10959,0.542
10960,0.344
10961,0.6
10962,0.478
10963,0.542
10964,0.57
10965,0.428
10966,0.582
10967,0.416
10968,0.42
10969,0.592
10970,0.418
10971,0.522
10972,0.422
10973,0.502
10974,0.43
10975,0.558
10976,0.56
10977,0.594
10978,0.572
10979,0.702
10980,0.5
10981,0.64
10982,0.592
10983,0.408
10984,0.592
10985,0.496
10986,0.456
10987,0.488
10988,0.548
10989,0.75
10990,0.582
10991,0.64
10992,0.572
10993,0.564
10994,0.64
10995,0.728
10996,0.486
10997,0.6
10998,0.64
10999,0.72
