ID,pred
10008,0.532
10009,0.506
10010,0.554
10011,0.604
10012,0.556
10013,0.54
10014,0.54
10015,0.622
10016,0.42
10017,0.598
10018,0.592
10019,0.344
10020,0.462
10021,0.536
10022,0.476
10023,0.564
10024,0.598
10025,0.436
10026,0.564
10027,0.568
10028,0.488
10029,0.39
10030,0.646
10031,0.646
10032,0.628
10033,0.618
10034,0.552
10035,0.532
10036,0.258
10037,0.51
10038,0.45
10039,0.538
10040,0.586
10041,0.586
10042,0.668
10043,0.584
10044,0.554
10045,0.466
10046,0.708
10047,0.49
10048,0.59
10049,0.556
10050,0.412
10051,0.664
10052,0.516
10053,0.806
10054,0.466
10055,0.666
10056,0.424
10057,0.536
10058,0.808
10059,0.642
10060,0.48
10061,0.536
10062,0.542
10063,0.508
10064,0.356
10065,0.602
10066,0.578
10067,0.58
10068,0.46
10069,0.454
10070,0.512
10071,0.622
10072,0.488
10073,0.656
10074,0.696
10075,0.674
10076,0.488
10077,0.548
10078,0.562
10079,0.55
10080,0.37
10081,0.508
10082,0.642
10083,0.5
10084,0.6
10085,0.374
10086,0.574
10087,0.654
10088,0.622
10089,0.404
10090,0.6
10091,0.488
10092,0.472
10093,0.616
10094,0.598
10095,0.388
10096,0.54
10097,0.682
10098,0.612
10099,0.612
10100,0.596
10101,0.552
10102,0.648
10103,0.604
10104,0.638
10105,0.514
10106,0.388
10107,0.536
10108,0.614
10109,0.528
10110,0.428
10111,0.444
10112,0.502
10113,0.47
10114,0.49
10115,0.666
10116,0.538
10117,0.678
10118,0.688
10119,0.766
10120,0.506
10121,0.606
10122,0.586
10123,0.572
10124,0.402
10125,0.576
10126,0.692
10127,0.51
10128,0.624
10129,0.62
10130,0.444
10131,0.45
10132,0.504
10133,0.562
10134,0.766
10135,0.538
10136,0.406
10137,0.652
10138,0.568
10139,0.606
10140,0.618
10141,0.446
10142,0.62
10143,0.458
10144,0.558
10145,0.63
10146,0.514
10147,0.58
10148,0.674
10149,0.558
10150,0.532
10151,0.408
10152,0.48
10153,0.53
10154,0.384
10155,0.586
10156,0.39
10157,0.54
10158,0.402
10159,0.51
10160,0.632
10161,0.462
10162,0.656
10163,0.632
10164,0.614
10165,0.53
10166,0.456
10167,0.594
10168,0.504
10169,0.648
10170,0.436
10171,0.652
10172,0.596
10173,0.352
10174,0.736
10175,0.616
10176,0.694
10177,0.566
10178,0.55
10179,0.426
10180,0.498
10181,0.494
10182,0.606
10183,0.554
10184,0.444
10185,0.49
10186,0.452
10187,0.484
10188,0.324
10189,0.328
10190,0.424
10191,0.682
10192,0.626
10193,0.43
10194,0.386
10195,0.416
10196,0.574
10197,0.572
10198,0.392
10199,0.434
10200,0.49
10201,0.418
10202,0.588
10203,0.586
10204,0.536
10205,0.438
10206,0.502
10207,0.392
10208,0.316
10209,0.436
10210,0.33
10211,0.382
10212,0.794
10213,0.528
10214,0.442
10215,0.532
10216,0.466
10217,0.516
10218,0.54
10219,0.432
10220,0.53
10221,0.558
10222,0.418
10223,0.532
10224,0.474
10225,0.368
10226,0.432
10227,0.514
10228,0.624
10229,0.37
10230,0.67
10231,0.598
10232,0.672
10233,0.626
10234,0.648
10235,0.552
10236,0.58
10237,0.528
10238,0.816
10239,0.54
10240,0.664
10241,0.59
10242,0.484
10243,0.45
10244,0.62
10245,0.408
10246,0.602
10247,0.544
10248,0.548
10249,0.478
10250,0.618
10251,0.596
10252,0.51
10253,0.602
10254,0.554
10255,0.588
10256,0.502
10257,0.556
10258,0.542
10259,0.552
10260,0.538
10261,0.456
10262,0.652
10263,0.494
10264,0.554
10265,0.588
10266,0.4
10267,0.588
10268,0.502
10269,0.624
10270,0.576
10271,0.634
10272,0.492
10273,0.492
10274,0.602
10275,0.678
10276,0.608
10277,0.454
10278,0.508
10279,0.462
10280,0.624
10281,0.424
10282,0.456
10283,0.492
10284,0.584
10285,0.71
10286,0.452
10287,0.602
10288,0.534
10289,0.42
10290,0.642
10291,0.418
10292,0.652
10293,0.65
10294,0.518
10295,0.514
10296,0.45
10297,0.478
10298,0.636
10299,0.416
10300,0.638
10301,0.668
10302,0.608
10303,0.66
10304,0.536
10305,0.522
10306,0.492
10307,0.676
10308,0.644
10309,0.5
10310,0.586
10311,0.516
10312,0.778
10313,0.546
10314,0.582
10315,0.646
10316,0.62
10317,0.484
10318,0.354
10319,0.558
10320,0.43
10321,0.532
10322,0.594
10323,0.53
10324,0.474
10325,0.654
10326,0.452
10327,0.7
10328,0.746
10329,0.652
10330,0.696
10331,0.6
10332,0.566
10333,0.714
10334,0.66
10335,0.568
10336,0.574
10337,0.59
10338,0.5
10339,0.41
10340,0.56
10341,0.552
10342,0.568
10343,0.564
10344,0.484
10345,0.634
10346,0.426
10347,0.572
10348,0.388
10349,0.638
10350,0.62
10351,0.434
10352,0.608
10353,0.59
10354,0.542
10355,0.51
10356,0.698
10357,0.384
10358,0.674
10359,0.556
10360,0.668
10361,0.448
10362,0.548
10363,0.368
10364,0.692
10365,0.566
10366,0.542
10367,0.616
10368,0.424
10369,0.642
10370,0.586
10371,0.5
10372,0.654
10373,0.488
10374,0.744
10375,0.71
10376,0.474
10377,0.586
10378,0.516
10379,0.64
10380,0.63
10381,0.606
10382,0.53
10383,0.418
10384,0.528
10385,0.53
10386,0.522
10387,0.588
10388,0.748
10389,0.442
10390,0.668
10391,0.644
10392,0.62
10393,0.51
10394,0.544
10395,0.56
10396,0.656
10397,0.542
10398,0.41
10399,0.612
10400,0.588
10401,0.532
10402,0.64
10403,0.594
10404,0.55
10405,0.38
10406,0.584
10407,0.544
10408,0.544
10409,0.55
10410,0.494
10411,0.534
10412,0.672
10413,0.712
10414,0.386
10415,0.55
10416,0.544
10417,0.612
10418,0.222
10419,0.38
10420,0.542
10421,0.572
10422,0.46
10423,0.372
10424,0.48
10425,0.436
10426,0.46
10427,0.586
10428,0.522
10429,0.526
10430,0.584
10431,0.534
10432,0.524
10433,0.506
10434,0.674
10435,0.57
10436,0.644
10437,0.542
10438,0.76
10439,0.74
10440,0.492
10441,0.56
10442,0.554
10443,0.592
10444,0.418
10445,0.598
10446,0.512
10447,0.604
10448,0.524
10449,0.61
10450,0.398
10451,0.508
10452,0.476
10453,0.5
10454,0.44
10455,0.558
10456,0.314
10457,0.314
10458,0.472
10459,0.414
10460,0.408
10461,0.506
10462,0.466
10463,0.522
10464,0.552
10465,0.268
10466,0.52
10467,0.486
10468,0.484
10469,0.452
10470,0.236
10471,0.368
10472,0.49
10473,0.428
10474,0.458
10475,0.344
10476,0.418
10477,0.526
10478,0.368
10479,0.37
10480,0.434
10481,0.514
10482,0.394
10483,0.39
10484,0.428
10485,0.304
10486,0.508
10487,0.35
10488,0.458
10489,0.456
10490,0.484
10491,0.562
10492,0.614
10493,0.73
10494,0.582
10495,0.738
10496,0.498
10497,0.68
10498,0.652
10499,0.408
10500,0.39
10501,0.55
10502,0.588
10503,0.49
10504,0.554
10505,0.402
10506,0.562
10507,0.53
10508,0.502
10509,0.542
10510,0.618
10511,0.512
10512,0.618
10513,0.72
10514,0.602
10515,0.676
10516,0.528
10517,0.518
10518,0.288
10519,0.47
10520,0.6
10521,0.586
10522,0.488
10523,0.458
10524,0.502
10525,0.532
10526,0.706
10527,0.678
10528,0.482
10529,0.566
10530,0.842
10531,0.526
10532,0.558
10533,0.538
10534,0.576
10535,0.458
10536,0.512
10537,0.566
10538,0.54
10539,0.558
10540,0.586
10541,0.58
10542,0.664
10543,0.53
10544,0.586
10545,0.544
10546,0.524
10547,0.546
10548,0.448
10549,0.506
10550,0.522
10551,0.56
10552,0.474
10553,0.502
10554,0.392
10555,0.478
10556,0.504
10557,0.494
10558,0.466
10559,0.544
10560,0.594
10561,0.534
10562,0.708
10563,0.562
10564,0.516
10565,0.57
10566,0.636
10567,0.732
10568,0.556
10569,0.582
10570,0.63
10571,0.588
10572,0.744
10573,0.798
10574,0.718
10575,0.794
10576,0.74
10577,0.588
10578,0.656
10579,0.612
10580,0.64
10581,0.492
10582,0.38
10583,0.386
10584,0.544
10585,0.502
10586,0.556
10587,0.552
10588,0.55
10589,0.676
10590,0.586
10591,0.432
10592,0.616
10593,0.588
10594,0.668
10595,0.722
10596,0.562
10597,0.474
10598,0.636
10599,0.654
10600,0.64
10601,0.56
10602,0.504
10603,0.662
10604,0.598
10605,0.668
10606,0.46
10607,0.606
10608,0.506
10609,0.554
10610,0.486
10611,0.52
10612,0.532
10613,0.38
10614,0.542
10615,0.648
10616,0.634
10617,0.56
10618,0.622
10619,0.464
10620,0.516
10621,0.5
10622,0.53
10623,0.644
10624,0.342
10625,0.48
10626,0.654
10627,0.586
10628,0.608
10629,0.462
10630,0.58
10631,0.786
10632,0.614
10633,0.68
10634,0.652
10635,0.526
10636,0.682
10637,0.424
10638,0.398
10639,0.614
10640,0.546
10641,0.628
10642,0.622
10643,0.538
10644,0.512
10645,0.51
10646,0.568
10647,0.616
10648,0.7
10649,0.712
10650,0.57
10651,0.496
10652,0.65
10653,0.562
10654,0.62
10655,0.622
10656,0.484
10657,0.376
10658,0.442
10659,0.484
10660,0.57
10661,0.578
10662,0.592
10663,0.582
10664,0.522
10665,0.544
10666,0.58
10667,0.566
10668,0.64
10669,0.594
10670,0.492
10671,0.568
10672,0.422
10673,0.484
10674,0.556
10675,0.576
10676,0.61
10677,0.584
10678,0.522
10679,0.546
10680,0.586
10681,0.53
10682,0.594
10683,0.422
10684,0.616
10685,0.662
10686,0.472
10687,0.482
10688,0.528
10689,0.528
10690,0.536
10691,0.512
10692,0.608
10693,0.518
10694,0.562
10695,0.582
10696,0.586
10697,0.544
10698,0.578
10699,0.524
10700,0.41
10701,0.402
10702,0.368
10703,0.612
10704,0.538
10705,0.41
10706,0.512
10707,0.462
10708,0.33
10709,0.64
10710,0.576
10711,0.388
10712,0.48
10713,0.658
10714,0.354
10715,0.498
10716,0.414
10717,0.294
10718,0.416
10719,0.482
10720,0.332
10721,0.536
10722,0.428
10723,0.286
10724,0.394
10725,0.384
10726,0.476
10727,0.432
10728,0.29
10729,0.504
10730,0.614
10731,0.406
10732,0.598
10733,0.56
10734,0.292
10735,0.546
10736,0.482
10737,0.584
10738,0.402
10739,0.408
10740,0.406
10741,0.206
10742,0.436
10743,0.39
10744,0.392
10745,0.366
10746,0.376
10747,0.332
10748,0.5
10749,0.658
10750,0.218
10751,0.402
10752,0.49
10753,0.362
10754,0.498
10755,0.592
10756,0.558
10757,0.24
10758,0.45
10759,0.48
10760,0.666
10761,0.432
10762,0.556
10763,0.628
10764,0.42
10765,0.394
10766,0.416
10767,0.53
10768,0.31
10769,0.526
10770,0.45
10771,0.336
10772,0.478
10773,0.35
10774,0.342
10775,0.432
10776,0.224
10777,0.338
10778,0.542
10779,0.584
10780,0.502
10781,0.364
10782,0.342
10783,0.296
10784,0.54
10785,0.206
10786,0.382
10787,0.408
10788,0.02
10789,0.498
10790,0.238
10791,0.452
10792,0.552
10793,0.338
10794,0.474
10795,0.596
10796,0.558
10797,0.306
10798,0.416
10799,0.606
10800,0.464
10801,0.606
10802,0.51
10803,0.488
10804,0.578
10805,0.666
10806,0.782
10807,0.496
10808,0.524
10809,0.464
10810,0.444
10811,0.564
10812,0.57
10813,0.608
10814,0.438
10815,0.58
10816,0.528
10817,0.536
10818,0.594
10819,0.39
10820,0.562
10821,0.546
10822,0.548
10823,0.512
10824,0.652
10825,0.41
10826,0.468
10827,0.622
10828,0.564
10829,0.522
10830,0.49
10831,0.642
10832,0.54
10833,0.51
10834,0.53
10835,0.618
10836,0.496
10837,0.502
10838,0.646
10839,0.674
10840,0.49
10841,0.766
10842,0.558
10843,0.726
10844,0.67
10845,0.474
10846,0.5
10847,0.65
10848,0.572
10849,0.638
10850,0.538
10851,0.548
10852,0.616
10853,0.502
10854,0.422
10855,0.534
10856,0.674
10857,0.604
10858,0.424
10859,0.656
10860,0.42
10861,0.436
10862,0.642
10863,0.528
10864,0.554
10865,0.37
10866,0.638
10867,0.594
10868,0.546
10869,0.604
10870,0.41
10871,0.776
10872,0.636
10873,0.476
10874,0.722
10875,0.714
10876,0.438
10877,0.634
10878,0.556
10879,0.552
10880,0.594
10881,0.56
10882,0.598
10883,0.442
10884,0.522
10885,0.378
10886,0.436
10887,0.6
10888,0.608
10889,0.572
10890,0.574
10891,0.324
10892,0.676
10893,0.694
10894,0.49
10895,0.342
10896,0.518
10897,0.684
10898,0.548
10899,0.624
10900,0.366
10901,0.498
10902,0.65
10903,0.448
10904,0.496
10905,0.538
10906,0.448
10907,0.472
10908,0.416
10909,0.588
10910,0.57
10911,0.562
10912,0.642
10913,0.46
10914,0.768
10915,0.516
10916,0.706
10917,0.498
10918,0.502
10919,0.374
10920,0.386
10921,0.486
10922,0.588
10923,0.434
10924,0.328
10925,0.334
10926,0.56
10927,0.358
10928,0.258
10929,0.382
10930,0.47
10931,0.384
10932,0.664
10933,0.59
10934,0.4
10935,0.608
10936,0.442
10937,0.6
10938,0.502
10939,0.42
10940,0.524
10941,0.242
10942,0.402
10943,0.376
10944,0.636
10945,0.644
10946,0.446
10947,0.664
10948,0.48
10949,0.63
10950,0.118
10951,0.452
10952,0.438
10953,0.422
10954,0.46
10955,0.564
10956,0.714
10957,0.402
10958,0.544
10959,0.466
10960,0.666
10961,0.39
10962,0.548
10963,0.442
10964,0.422
10965,0.596
10966,0.398
10967,0.578
10968,0.574
10969,0.398
10970,0.602
10971,0.488
10972,0.598
10973,0.5
10974,0.588
10975,0.45
10976,0.46
10977,0.364
10978,0.464
10979,0.364
10980,0.548
10981,0.404
10982,0.44
10983,0.556
10984,0.42
10985,0.562
10986,0.528
10987,0.512
10988,0.442
10989,0.244
10990,0.49
10991,0.38
10992,0.478
10993,0.506
10994,0.4
10995,0.346
10996,0.512
10997,0.422
10998,0.34
10999,0.274
