"id","Response"
105134,"0"
178657,"0"
254550,"0"
74743,"0"
117011,"0"
111619,"0"
59947,"0"
196171,"0"
241340,"0"
47664,"0"
226765,"0"
268638,"0"
297991,"0"
343609,"0"
192906,"0"
284745,"0"
162357,"0"
282327,"0"
30264,"0"
21163,"0"
28379,"0"
126627,"0"
206715,"0"
136888,"0"
30886,"0"
19676,"0"
376893,"0"
163194,"0"
262111,"1"
360554,"0"
26201,"0"
30374,"0"
238234,"0"
182629,"0"
232919,"0"
296564,"0"
298023,"0"
98649,"0"
238532,"0"
270999,"0"
85586,"0"
364344,"0"
102822,"0"
340795,"0"
146085,"0"
302499,"0"
113082,"0"
121119,"0"
7908,"0"
378777,"0"
12694,"0"
272891,"0"
251917,"0"
43846,"0"
273561,"0"
321178,"0"
63255,"0"
27911,"1"
159784,"0"
153497,"0"
134402,"0"
56030,"0"
239565,"0"
85109,"0"
153290,"0"
126696,"0"
48634,"0"
254479,"0"
208240,"0"
235373,"0"
258100,"0"
190952,"0"
36380,"0"
4781,"0"
302838,"0"
22473,"0"
64040,"0"
115009,"0"
360812,"0"
158648,"0"
356730,"0"
278640,"0"
360926,"0"
109182,"0"
238643,"0"
241558,"0"
215911,"0"
252938,"0"
227840,"0"
62314,"0"
323233,"0"
366846,"0"
247415,"0"
133601,"0"
166295,"0"
226694,"0"
120321,"0"
139503,"0"
127543,"0"
244460,"0"
94361,"0"
328959,"0"
272407,"0"
265217,"0"
198516,"0"
363142,"0"
32291,"0"
182297,"0"
356251,"0"
258736,"0"
366661,"0"
335455,"0"
98632,"0"
221916,"0"
130704,"0"
312858,"0"
199353,"0"
5792,"0"
57562,"0"
157518,"0"
217415,"0"
108995,"0"
79164,"0"
69867,"0"
164142,"0"
150158,"0"
248807,"0"
139554,"0"
72766,"0"
192791,"0"
130356,"0"
20495,"0"
66258,"0"
57788,"0"
195419,"0"
91279,"0"
44261,"0"
175430,"0"
84056,"0"
82649,"0"
310979,"0"
116941,"0"
9168,"0"
188588,"0"
88891,"0"
371687,"0"
70677,"0"
152412,"0"
287058,"0"
287174,"0"
335379,"0"
326568,"0"
144426,"0"
214836,"1"
98292,"0"
48929,"0"
244130,"0"
57236,"0"
261981,"0"
53146,"0"
198216,"0"
24058,"0"
51347,"0"
276492,"0"
101773,"0"
349278,"0"
275101,"0"
34487,"0"
257725,"0"
197464,"0"
270172,"0"
102486,"0"
13333,"0"
259300,"0"
165099,"0"
189855,"0"
67042,"0"
369230,"0"
287953,"0"
193687,"0"
366974,"0"
334073,"0"
318949,"0"
124022,"0"
157426,"0"
282912,"0"
314332,"0"
57168,"0"
207028,"0"
22628,"0"
35471,"0"
91526,"0"
264808,"0"
140766,"0"
354859,"0"
76985,"0"
21610,"0"
101869,"0"
302350,"0"
165549,"0"
185523,"0"
293334,"0"
102763,"0"
284511,"0"
326717,"0"
244258,"0"
251288,"0"
284852,"0"
44976,"0"
340538,"0"
373224,"0"
107858,"0"
252924,"0"
53832,"0"
336340,"0"
377778,"0"
109562,"0"
11447,"0"
310311,"0"
280590,"0"
221310,"0"
92422,"0"
203895,"0"
26154,"0"
162214,"0"
323318,"0"
322354,"0"
40554,"0"
14434,"0"
286541,"0"
255405,"0"
63780,"0"
192028,"0"
149780,"0"
58781,"0"
264342,"0"
24062,"0"
257185,"0"
341207,"0"
307618,"0"
270313,"0"
184548,"0"
305324,"0"
304126,"0"
177001,"0"
318819,"0"
332323,"0"
275883,"0"
332173,"0"
292915,"0"
117447,"0"
110103,"0"
253606,"0"
208806,"0"
307561,"0"
140482,"0"
106780,"0"
149428,"0"
24032,"0"
205248,"0"
233339,"0"
182209,"0"
293031,"0"
44499,"0"
13114,"0"
156981,"0"
247410,"0"
165904,"0"
22669,"0"
135009,"0"
204353,"0"
266544,"0"
197707,"0"
40909,"0"
285874,"0"
366595,"0"
23544,"0"
171936,"0"
237979,"0"
85088,"0"
286470,"0"
211808,"0"
263489,"0"
91560,"0"
266531,"0"
110874,"0"
247854,"0"
80118,"0"
377562,"0"
305267,"0"
310380,"0"
109455,"0"
288489,"0"
129292,"0"
358955,"0"
137331,"0"
294897,"0"
82164,"0"
299427,"0"
250264,"0"
342786,"0"
131376,"0"
10009,"0"
209414,"0"
61699,"0"
189860,"0"
40541,"0"
301771,"0"
232552,"0"
24380,"0"
6591,"0"
189328,"0"
86446,"0"
158228,"0"
102425,"0"
336662,"0"
201169,"0"
205061,"0"
97200,"0"
356686,"0"
61930,"0"
224899,"0"
275737,"0"
360284,"0"
317193,"0"
117276,"0"
297506,"0"
354509,"0"
271448,"0"
152583,"0"
225021,"0"
321204,"0"
340541,"0"
368666,"0"
27763,"0"
30733,"0"
10334,"0"
48020,"0"
331947,"0"
240274,"0"
235999,"0"
212677,"0"
139232,"0"
199348,"0"
60305,"0"
261749,"0"
292569,"0"
184560,"0"
97748,"0"
268217,"0"
340561,"0"
11594,"0"
98097,"0"
201629,"0"
283555,"0"
99381,"0"
55666,"0"
265944,"0"
96762,"0"
289797,"0"
26151,"0"
292199,"0"
241087,"0"
185361,"0"
237183,"0"
284195,"0"
250712,"0"
163733,"0"
140512,"0"
91816,"0"
176502,"0"
225640,"0"
16007,"0"
194883,"0"
268970,"0"
115847,"0"
242009,"0"
120030,"0"
207331,"0"
191264,"0"
190461,"0"
344316,"0"
338429,"0"
316916,"0"
275989,"0"
267039,"0"
166201,"0"
23040,"0"
137976,"0"
122103,"0"
339837,"0"
83794,"0"
161217,"0"
102530,"0"
45458,"0"
120542,"0"
314600,"0"
377908,"0"
109304,"0"
141878,"0"
237685,"0"
75942,"0"
260568,"0"
173331,"0"
142014,"0"
181229,"0"
104841,"0"
61927,"0"
290557,"0"
48016,"0"
294583,"0"
5933,"0"
42694,"0"
380241,"0"
185097,"0"
299502,"0"
189757,"0"
57180,"0"
293081,"0"
252435,"0"
124218,"0"
339002,"0"
358658,"0"
96295,"0"
38835,"0"
179208,"0"
242050,"0"
369881,"0"
248464,"0"
198849,"0"
237985,"0"
313333,"0"
170740,"0"
258105,"0"
300692,"0"
297980,"0"
140918,"0"
24289,"0"
90762,"0"
162871,"0"
155888,"0"
110546,"0"
147800,"0"
249424,"0"
105334,"0"
299645,"0"
207162,"0"
207083,"0"
326372,"0"
78565,"0"
351741,"0"
77858,"0"
354880,"0"
59609,"0"
101707,"0"
41012,"0"
43529,"0"
142606,"0"
314382,"0"
224872,"0"
169956,"0"
256104,"0"
322744,"0"
281593,"0"
50823,"0"
82897,"0"
124996,"0"
207348,"0"
141326,"0"
136378,"0"
360717,"0"
127010,"0"
364238,"0"
83929,"0"
269207,"0"
209499,"0"
43004,"0"
237916,"1"
309493,"0"
260852,"0"
119683,"0"
63424,"0"
132177,"0"
262314,"0"
18365,"0"
140230,"0"
374722,"0"
186065,"0"
294216,"0"
142228,"0"
178418,"0"
138779,"0"
109173,"0"
318860,"0"
282756,"0"
197189,"0"
107359,"0"
21305,"0"
278024,"0"
207369,"0"
138749,"0"
45902,"0"
175762,"0"
298246,"0"
264021,"0"
296749,"0"
305433,"0"
159431,"0"
246096,"0"
38058,"0"
280556,"0"
83734,"0"
195789,"0"
86117,"0"
162712,"0"
369893,"0"
208810,"0"
301999,"0"
43125,"0"
162662,"0"
94599,"0"
103076,"0"
323945,"0"
269109,"0"
249720,"0"
258735,"0"
47236,"0"
282252,"0"
60722,"0"
157174,"0"
237711,"0"
359668,"0"
354571,"0"
137624,"0"
358157,"0"
25309,"0"
329802,"0"
337263,"0"
346537,"0"
165886,"0"
122939,"0"
5477,"0"
315035,"0"
325134,"0"
187874,"0"
47029,"0"
305332,"0"
236663,"0"
1058,"0"
289619,"0"
180894,"0"
37898,"0"
315575,"0"
192221,"0"
60632,"0"
237271,"0"
267633,"0"
36614,"0"
185,"0"
100569,"0"
266951,"0"
186176,"0"
101310,"0"
285031,"0"
136841,"0"
139592,"0"
149024,"0"
36837,"0"
138258,"0"
1519,"0"
96006,"0"
128620,"0"
284168,"0"
90031,"0"
155228,"0"
303871,"0"
66522,"0"
247023,"0"
228318,"0"
155725,"0"
166793,"0"
316715,"0"
94942,"0"
143197,"0"
258331,"0"
186440,"0"
361982,"0"
167519,"0"
353463,"0"
86209,"0"
335568,"0"
271521,"0"
114198,"0"
336489,"0"
352871,"0"
224671,"0"
341350,"0"
141603,"0"
282680,"0"
340185,"0"
2876,"0"
239947,"0"
191723,"0"
24746,"0"
206859,"0"
117463,"0"
363788,"0"
322207,"0"
10889,"0"
112309,"0"
141905,"0"
330572,"0"
343022,"0"
253826,"0"
16358,"0"
350751,"0"
19869,"0"
97335,"0"
140542,"0"
37882,"0"
339376,"0"
12466,"0"
363198,"0"
347372,"0"
84799,"0"
8074,"0"
66722,"0"
12732,"0"
135085,"0"
192969,"0"
91342,"0"
164099,"0"
246664,"0"
84960,"0"
366170,"0"
64731,"0"
356898,"0"
315685,"0"
244556,"0"
233208,"0"
94890,"0"
217309,"0"
301123,"0"
236172,"0"
310543,"0"
243473,"0"
194157,"0"
77043,"0"
362883,"0"
126664,"0"
60082,"0"
312388,"0"
305321,"0"
377942,"0"
2350,"0"
25571,"0"
145482,"0"
351182,"0"
225477,"0"
372385,"0"
55331,"0"
251242,"0"
186086,"0"
365136,"0"
378829,"0"
244099,"0"
218769,"0"
136450,"0"
339758,"0"
82632,"0"
208056,"0"
371327,"0"
299602,"0"
306190,"0"
282112,"0"
260890,"0"
18861,"0"
306009,"0"
341740,"0"
115788,"0"
168902,"0"
189225,"0"
81531,"0"
317228,"0"
258750,"0"
108982,"0"
93169,"0"
305556,"0"
253257,"0"
24842,"0"
158639,"0"
349935,"0"
18316,"0"
266243,"0"
56698,"0"
213135,"0"
330744,"0"
57816,"0"
298648,"0"
49903,"0"
311844,"0"
241717,"0"
189326,"0"
220262,"0"
214736,"0"
329457,"0"
215217,"0"
229301,"0"
257390,"0"
201027,"0"
340774,"0"
280288,"0"
127427,"0"
182620,"0"
345686,"0"
145581,"0"
188338,"0"
328339,"0"
119450,"0"
341496,"0"
71807,"0"
98482,"0"
207065,"0"
177066,"0"
20888,"0"
307434,"0"
294357,"0"
354045,"0"
303623,"0"
13454,"0"
148753,"0"
85729,"0"
64662,"0"
298017,"0"
55677,"0"
99520,"0"
80190,"0"
128807,"0"
280397,"0"
269762,"0"
352612,"0"
268641,"0"
3549,"0"
205153,"0"
336087,"0"
264786,"0"
301082,"0"
7235,"0"
142757,"0"
7014,"0"
169477,"0"
257251,"0"
79064,"0"
50224,"0"
346616,"0"
27315,"0"
276561,"0"
218784,"0"
356113,"0"
324280,"0"
118210,"0"
285845,"0"
320293,"1"
54967,"0"
246311,"0"
167090,"0"
230339,"0"
100433,"0"
251456,"0"
138247,"0"
43910,"0"
64773,"0"
334444,"0"
66647,"0"
99905,"0"
200950,"0"
93585,"0"
283096,"0"
322933,"0"
67861,"0"
268694,"0"
235771,"0"
339053,"0"
146944,"0"
24059,"0"
102594,"0"
246940,"0"
117604,"0"
247621,"0"
31810,"0"
258733,"0"
208114,"0"
315736,"0"
69966,"0"
238016,"0"
177517,"0"
334099,"0"
184380,"0"
253492,"0"
193666,"0"
242521,"0"
55725,"0"
233967,"0"
141633,"0"
72687,"0"
146455,"0"
329931,"0"
134998,"0"
327193,"0"
218454,"0"
6814,"0"
236995,"0"
859,"0"
321906,"0"
217992,"0"
24616,"0"
364125,"0"
320339,"0"
188409,"0"
271581,"0"
244736,"0"
107165,"0"
49694,"0"
41383,"0"
75698,"0"
299673,"0"
49211,"0"
195717,"0"
320845,"0"
255091,"0"
19305,"0"
236420,"0"
246736,"0"
49041,"0"
136216,"0"
134683,"0"
79265,"0"
210029,"0"
14258,"0"
95442,"0"
167841,"0"
309361,"0"
316962,"0"
29693,"0"
144420,"0"
375369,"0"
278659,"0"
174863,"0"
193960,"0"
228991,"0"
175847,"0"
607,"0"
216550,"0"
335770,"0"
244137,"0"
46585,"0"
106787,"0"
127049,"0"
101143,"0"
369492,"0"
258722,"0"
35250,"0"
184903,"0"
199531,"0"
337332,"0"
368611,"0"
166607,"0"
187629,"0"
342964,"0"
125135,"0"
79829,"0"
216396,"0"
242052,"0"
267823,"0"
186408,"0"
69857,"0"
336701,"0"
16339,"0"
218382,"0"
145612,"0"
190680,"0"
137164,"0"
298641,"0"
289228,"0"
229660,"0"
125088,"0"
22725,"0"
204139,"0"
111636,"0"
350292,"0"
62196,"0"
350910,"0"
262732,"0"
303896,"0"
230164,"0"
176416,"0"
182471,"0"
346051,"0"
371538,"0"
206100,"0"
106355,"0"
257074,"0"
111513,"0"
176258,"0"
232336,"0"
51137,"0"
233707,"0"
194314,"0"
234673,"0"
175464,"0"
116338,"0"
30726,"0"
14640,"0"
160908,"0"
311603,"0"
267415,"0"
252680,"0"
262584,"0"
130684,"0"
125764,"0"
366113,"0"
122408,"0"
329476,"0"
33215,"0"
261072,"0"
356101,"0"
47218,"0"
24413,"0"
7421,"0"
37227,"0"
189753,"0"
236015,"0"
303253,"0"
58578,"0"
276218,"0"
142252,"0"
344728,"0"
13192,"0"
50484,"0"
35147,"0"
368401,"0"
5534,"0"
114865,"0"
89885,"0"
288273,"0"
37409,"0"
266176,"0"
18661,"0"
295902,"0"
63056,"0"
34789,"0"
12757,"0"
152498,"0"
10463,"0"
308778,"0"
291649,"0"
372873,"0"
201988,"0"
292612,"0"
300425,"0"
332845,"0"
356747,"0"
90352,"0"
56365,"0"
193686,"0"
196638,"0"
38833,"0"
95092,"0"
84564,"0"
176149,"0"
248134,"0"
205715,"0"
147015,"0"
127363,"0"
280658,"0"
160368,"0"
61705,"0"
162768,"0"
209686,"0"
172492,"0"
127502,"0"
194668,"0"
197586,"0"
317557,"0"
37984,"0"
211827,"0"
337677,"0"
316742,"0"
59865,"0"
254762,"0"
37366,"0"
47254,"0"
211951,"0"
62026,"0"
135487,"0"
290651,"0"
351086,"0"
293564,"0"
320359,"0"
291078,"0"
371374,"0"
350458,"0"
343225,"0"
132102,"0"
200660,"0"
6909,"0"
290564,"0"
68376,"0"
297056,"0"
271856,"0"
338808,"0"
374026,"0"
276640,"0"
32621,"0"
177427,"0"
301838,"0"
279898,"0"
24904,"0"
335287,"0"
255625,"0"
38744,"0"
178916,"0"
350497,"0"
260521,"0"
186184,"0"
49349,"0"
91532,"0"
155898,"0"
96932,"0"
248597,"0"
251580,"0"
11118,"0"
140478,"0"
277055,"0"
79303,"0"
363165,"0"
363581,"0"
110096,"0"
186480,"0"
361041,"0"
182513,"0"
49787,"0"
252404,"0"
218629,"0"
342495,"0"
283693,"0"
205353,"0"
185354,"0"
87591,"0"
181793,"0"
131170,"0"
33227,"0"
169666,"0"
310578,"0"
327781,"0"
84636,"0"
293982,"0"
297489,"0"
366678,"0"
222623,"0"
125132,"0"
325656,"1"
370092,"0"
186714,"0"
91779,"0"
230217,"0"
357825,"0"
249609,"0"
49197,"0"
198662,"0"
99944,"0"
244265,"0"
274574,"0"
198153,"0"
303741,"0"
291673,"0"
260151,"0"
338853,"0"
179509,"0"
271502,"0"
268107,"0"
141024,"0"
332000,"0"
40371,"0"
92502,"0"
78715,"0"
304117,"0"
301285,"0"
372516,"0"
192406,"0"
143490,"0"
297335,"0"
242310,"0"
192795,"0"
110016,"0"
63926,"0"
35799,"0"
174708,"0"
338167,"0"
373829,"0"
14170,"0"
17715,"0"
225017,"0"
64216,"0"
107879,"0"
76696,"1"
32675,"0"
321643,"0"
153586,"0"
230273,"0"
139878,"0"
174668,"0"
300556,"0"
371258,"0"
174659,"0"
60898,"0"
225538,"0"
266244,"0"
86409,"0"
379990,"0"
181784,"0"
98448,"0"
137549,"0"
266174,"0"
304787,"0"
162295,"0"
314903,"0"
107031,"0"
85051,"0"
87416,"0"
153419,"0"
52017,"0"
184133,"0"
353247,"0"
37772,"0"
172823,"0"
368560,"0"
301596,"0"
349660,"0"
11319,"0"
226343,"0"
245755,"0"
169920,"0"
89948,"0"
134938,"0"
366664,"0"
73980,"0"
45778,"0"
35669,"0"
54602,"0"
110956,"0"
302870,"0"
196648,"0"
356995,"0"
288600,"1"
27752,"0"
372243,"0"
104086,"0"
192242,"0"
352022,"0"
42768,"0"
256093,"0"
308257,"0"
139557,"0"
267112,"0"
282203,"0"
235967,"0"
116896,"0"
268234,"0"
89454,"0"
267578,"0"
99051,"0"
120392,"0"
343491,"0"
248585,"0"
329815,"0"
118727,"0"
346000,"0"
130107,"0"
94041,"0"
280101,"0"
51828,"0"
69780,"0"
104973,"0"
297960,"0"
155068,"0"
204574,"0"
62438,"0"
120611,"0"
147770,"0"
127421,"0"
64698,"0"
247943,"0"
266683,"0"
2171,"0"
98910,"0"
20821,"0"
158267,"0"
197095,"0"
172361,"0"
75663,"0"
299859,"0"
35902,"0"
61057,"0"
176542,"0"
255938,"0"
195884,"0"
178120,"0"
312623,"0"
152322,"0"
62317,"0"
340617,"0"
53124,"0"
171331,"0"
62629,"0"
347865,"0"
275336,"0"
238693,"0"
135786,"0"
141017,"0"
16652,"0"
85772,"0"
112982,"0"
353035,"0"
297598,"0"
181554,"0"
199786,"0"
220481,"0"
146916,"0"
135770,"0"
301599,"0"
230692,"0"
293644,"0"
160992,"0"
201479,"0"
187202,"0"
279577,"0"
30787,"0"
200776,"0"
216945,"0"
319663,"0"
142763,"0"
244887,"0"
8835,"0"
134350,"0"
249636,"0"
219997,"0"
94012,"0"
153254,"0"
237520,"0"
357731,"0"
215984,"0"
115925,"0"
122039,"0"
26344,"0"
194742,"0"
334059,"0"
32137,"0"
290885,"0"
347086,"0"
285042,"0"
235372,"0"
216495,"0"
97704,"0"
96694,"0"
143697,"0"
237988,"0"
271390,"0"
319748,"1"
334688,"0"
232883,"0"
360146,"0"
121297,"0"
205246,"0"
121825,"0"
295298,"0"
191340,"0"
324640,"0"
83781,"0"
245204,"0"
309927,"0"
247763,"0"
17103,"0"
372716,"0"
111314,"0"
241570,"0"
272487,"0"
355045,"0"
182912,"0"
112501,"0"
60677,"0"
7718,"0"
62498,"0"
279830,"0"
240536,"0"
87511,"0"
172920,"0"
172452,"0"
325177,"0"
75946,"0"
205040,"0"
223649,"0"
86239,"0"
358591,"0"
184754,"0"
286479,"0"
142414,"0"
249376,"0"
15332,"0"
228479,"0"
209446,"0"
341068,"0"
28957,"0"
264832,"0"
105046,"0"
235014,"0"
305897,"0"
152270,"0"
162231,"0"
217399,"0"
330176,"0"
355844,"0"
110271,"0"
336905,"0"
273080,"0"
293810,"0"
246643,"0"
20698,"0"
315281,"0"
246490,"0"
148084,"0"
290207,"0"
231235,"0"
219459,"0"
333426,"0"
48388,"0"
266715,"0"
248137,"0"
67243,"0"
145282,"0"
305341,"0"
260866,"0"
270727,"0"
199401,"0"
45346,"0"
82411,"0"
128453,"0"
145300,"0"
256392,"0"
147724,"0"
45307,"0"
173538,"0"
285665,"0"
273884,"0"
303436,"0"
137141,"0"
25460,"0"
145326,"0"
287923,"0"
76789,"0"
371117,"0"
65032,"0"
238147,"0"
10947,"0"
238470,"0"
77032,"0"
202394,"0"
164786,"0"
344740,"0"
43610,"0"
47015,"0"
133308,"0"
336378,"0"
226157,"0"
349232,"0"
290763,"0"
124193,"0"
82807,"0"
182343,"0"
264800,"0"
52427,"0"
343276,"0"
349708,"0"
63223,"0"
246786,"0"
255887,"0"
117212,"0"
337313,"0"
154154,"0"
63553,"0"
247823,"0"
3700,"0"
354377,"0"
99103,"0"
126234,"0"
221048,"0"
216802,"0"
202352,"0"
36206,"0"
375274,"0"
99471,"0"
195643,"0"
141256,"0"
72304,"0"
157319,"0"
180289,"0"
131481,"0"
205875,"0"
130104,"0"
133463,"0"
9007,"0"
200591,"0"
62990,"0"
187236,"0"
300651,"0"
219602,"0"
82653,"0"
359646,"0"
175043,"0"
64477,"0"
307686,"0"
154067,"0"
198574,"0"
61835,"0"
282884,"0"
129488,"0"
303018,"0"
324590,"0"
187895,"0"
197875,"0"
236174,"0"
255232,"0"
60273,"0"
210262,"0"
352691,"0"
155248,"0"
298583,"0"
366971,"0"
69285,"0"
48421,"0"
186056,"0"
76779,"0"
344818,"0"
80763,"0"
204879,"0"
55820,"0"
151046,"0"
210875,"0"
210390,"0"
103654,"0"
56792,"0"
260281,"0"
216282,"0"
275666,"0"
114309,"0"
43700,"0"
267299,"0"
314363,"0"
187278,"0"
313976,"0"
406,"0"
85418,"0"
236395,"0"
89282,"0"
349121,"0"
154404,"0"
238653,"0"
41380,"0"
341624,"0"
233752,"0"
2624,"0"
71158,"0"
14070,"0"
30068,"0"
193195,"0"
82529,"0"
106952,"0"
203354,"0"
270531,"0"
220384,"0"
234148,"0"
135361,"0"
194426,"0"
326966,"0"
318659,"0"
358585,"0"
134457,"0"
227952,"0"
158645,"0"
141082,"0"
332809,"0"
330930,"0"
273381,"0"
376582,"0"
150729,"0"
137841,"0"
39553,"0"
325663,"0"
312893,"0"
322493,"0"
352764,"0"
105918,"0"
332243,"0"
227813,"0"
266902,"0"
364252,"0"
346678,"0"
80247,"0"
371719,"0"
186985,"0"
339411,"0"
142274,"0"
266326,"0"
128727,"0"
293833,"0"
280106,"1"
52420,"0"
262179,"0"
41489,"0"
220138,"0"
182529,"0"
271288,"0"
281702,"0"
174966,"0"
95286,"0"
293735,"0"
324154,"0"
93129,"0"
96602,"0"
293627,"0"
40526,"0"
362456,"0"
277115,"0"
341520,"0"
117763,"0"
222548,"0"
106955,"0"
15837,"0"
186741,"0"
363015,"0"
144404,"0"
282222,"0"
129521,"0"
79228,"0"
89432,"0"
375626,"0"
225251,"0"
164905,"0"
203980,"0"
154501,"0"
149376,"0"
338545,"0"
271828,"0"
79483,"0"
114132,"0"
238226,"0"
275745,"0"
38250,"0"
22164,"0"
12185,"0"
55212,"0"
146697,"0"
301174,"0"
57612,"0"
252912,"0"
123662,"0"
31567,"0"
369806,"0"
159635,"0"
307181,"0"
257237,"0"
86581,"0"
363700,"0"
169845,"0"
124017,"0"
145123,"0"
316852,"0"
158743,"0"
53531,"0"
35566,"0"
221999,"1"
80730,"0"
186630,"0"
131772,"0"
177525,"0"
17060,"0"
62368,"0"
7997,"0"
69409,"0"
35146,"0"
233641,"0"
208377,"0"
248109,"0"
43875,"0"
223166,"0"
285308,"0"
288042,"0"
252139,"0"
239622,"0"
188420,"0"
29721,"0"
160444,"0"
201952,"0"
185121,"0"
17543,"0"
189108,"0"
289543,"0"
122032,"0"
380699,"0"
254531,"0"
1019,"0"
153698,"0"
176014,"0"
101246,"0"
65703,"0"
59996,"0"
93951,"0"
258987,"0"
43054,"0"
20128,"0"
132640,"0"
341185,"0"
245410,"0"
290870,"0"
295584,"0"
121518,"0"
218924,"0"
318236,"0"
83888,"0"
249216,"0"
17657,"0"
376401,"0"
237761,"0"
324010,"0"
221041,"0"
115547,"0"
178173,"0"
169173,"0"
166339,"0"
286007,"0"
341883,"0"
310047,"0"
19390,"0"
148791,"0"
65043,"0"
308490,"0"
151787,"0"
43724,"0"
265880,"0"
214128,"0"
362880,"0"
191526,"0"
151508,"0"
239508,"0"
103498,"0"
79501,"0"
153786,"0"
73116,"0"
287901,"0"
115926,"0"
76626,"0"
285982,"0"
193942,"0"
134521,"0"
110641,"0"
291140,"0"
217920,"0"
238331,"0"
376147,"0"
210015,"0"
330891,"0"
55109,"0"
372970,"0"
102452,"0"
166745,"0"
326688,"0"
27136,"0"
122907,"0"
317927,"0"
73804,"0"
143675,"0"
326282,"0"
143553,"0"
166188,"0"
329170,"0"
156894,"0"
94713,"0"
345217,"0"
154018,"0"
59997,"0"
352033,"0"
198628,"0"
49483,"0"
252387,"0"
192135,"0"
305527,"0"
199697,"0"
213686,"0"
358588,"0"
192227,"0"
293087,"0"
49167,"0"
37902,"0"
150166,"0"
156586,"0"
219613,"0"
378310,"0"
135794,"0"
128163,"0"
267294,"0"
93564,"0"
347734,"0"
264123,"0"
212529,"0"
24600,"0"
64836,"0"
48366,"0"
82492,"0"
205520,"0"
27982,"0"
257050,"0"
25120,"0"
207457,"0"
254706,"0"
263014,"0"
45744,"0"
117371,"0"
325412,"0"
36281,"0"
271113,"0"
309915,"0"
239531,"1"
10765,"0"
170021,"0"
100188,"0"
226556,"0"
65494,"0"
363882,"0"
340378,"0"
104568,"0"
280608,"0"
155166,"0"
225194,"0"
380661,"0"
194896,"0"
57912,"0"
183477,"0"
379544,"0"
338848,"0"
247666,"0"
365271,"0"
75618,"0"
327820,"0"
139615,"0"
49470,"0"
94415,"0"
52224,"0"
69822,"0"
2061,"0"
43903,"0"
253633,"0"
194855,"0"
331839,"0"
46329,"0"
143943,"0"
94799,"0"
105277,"0"
234184,"0"
233987,"0"
380216,"0"
143597,"0"
318896,"0"
272495,"0"
305493,"0"
266447,"0"
325325,"0"
86678,"0"
42173,"0"
31683,"0"
351826,"0"
361342,"0"
353832,"0"
36718,"0"
344611,"0"
298076,"0"
109426,"0"
342574,"0"
167180,"0"
373928,"0"
29324,"0"
223261,"0"
189947,"0"
48522,"0"
135357,"0"
61356,"0"
34338,"0"
29077,"0"
366752,"0"
298907,"0"
135823,"0"
8616,"0"
30099,"0"
343420,"0"
287616,"0"
190987,"0"
27765,"0"
22349,"0"
139989,"0"
44985,"0"
153776,"0"
11919,"0"
151272,"0"
309455,"0"
44532,"0"
48116,"0"
127442,"0"
263260,"0"
112155,"0"
40475,"0"
9337,"0"
165322,"0"
346412,"0"
27494,"0"
218737,"0"
368782,"0"
51918,"0"
57419,"0"
160550,"0"
175884,"0"
20929,"0"
137567,"0"
371734,"0"
24743,"0"
133847,"0"
88829,"0"
126957,"0"
208761,"0"
21483,"0"
336842,"0"
351791,"0"
268748,"0"
312889,"0"
252463,"0"
74026,"0"
254844,"0"
290656,"0"
231224,"0"
169070,"0"
272268,"0"
227484,"0"
298511,"0"
347220,"0"
294752,"0"
222335,"0"
22447,"0"
365083,"0"
177897,"0"
368168,"0"
214909,"0"
201160,"0"
370022,"0"
232393,"0"
54717,"0"
160280,"0"
285691,"0"
5725,"0"
310592,"0"
122396,"0"
356393,"0"
129735,"0"
123292,"0"
14997,"0"
274783,"0"
377805,"0"
53109,"0"
234326,"0"
226115,"0"
357584,"0"
236623,"0"
231661,"0"
11478,"0"
262250,"0"
339801,"0"
204460,"0"
313205,"0"
111774,"0"
329010,"0"
27368,"0"
260605,"0"
81577,"0"
96131,"0"
119898,"0"
213694,"0"
13199,"0"
191376,"0"
79583,"0"
270654,"0"
188769,"0"
86778,"0"
225422,"0"
256809,"0"
14779,"0"
134524,"0"
7687,"0"
308563,"0"
260908,"0"
277334,"0"
132473,"0"
247755,"0"
371470,"0"
222304,"0"
134304,"0"
277587,"0"
168652,"0"
376604,"0"
246113,"0"
347066,"0"
353400,"0"
348566,"0"
236741,"0"
26265,"0"
12085,"0"
236732,"0"
301121,"0"
86347,"0"
116406,"0"
366043,"0"
171129,"0"
333583,"0"
349956,"0"
308668,"0"
322214,"0"
317144,"0"
134802,"0"
121728,"0"
327388,"0"
270869,"0"
277925,"0"
186425,"0"
133270,"0"
235484,"0"
52437,"0"
309873,"0"
253244,"0"
32386,"0"
159447,"0"
45390,"0"
319077,"0"
349221,"0"
212456,"0"
283767,"0"
46571,"0"
155053,"0"
11660,"0"
138475,"0"
125890,"0"
186072,"0"
132500,"0"
343161,"0"
295567,"0"
304331,"0"
71078,"0"
112430,"0"
303648,"0"
208595,"0"
119080,"0"
321953,"0"
154336,"0"
324441,"0"
92682,"0"
371638,"0"
248549,"0"
140620,"0"
24679,"0"
125442,"0"
172832,"0"
115454,"0"
151310,"0"
277509,"0"
169737,"0"
215305,"0"
13131,"0"
136259,"0"
154389,"0"
368873,"0"
136726,"0"
311540,"0"
216158,"0"
302969,"0"
111538,"0"
53831,"0"
335990,"0"
86883,"0"
198822,"0"
139026,"0"
15157,"0"
372827,"0"
238414,"0"
325422,"0"
